"Sample IDs","Tissue","Dilutions","MPR","MS","TtT","RAF","Assay","crossed"
"N",NA,-3,1.20970537261698,0.771808533333333,72,0.0138888888888889,"RT-QuIC",FALSE
"1944","RPLN",-3,10.2204545454545,5.76363626666667,15.906976744186,0.0628654970760234,"RT-QuIC",TRUE
"Y-18","RPLN",-3,14.364238410596,7.69389253333333,22.4742857142857,0.0444952962115434,"RT-QuIC",TRUE
"1905","RPLN",-3,8.79830148619958,4.7615004,14.9419191919192,0.0669258069967889,"RT-QuIC",TRUE
"B-167","RPLN",-3,10.1910828025478,5.9079972,15.9480519480519,0.0627035830618893,"RT-QuIC",TRUE
"B-227","RPLN",-3,1.14935064935065,0.528138666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RPLN",-3,12.5343347639485,7.18168813333333,18.9451219512195,0.0527840360476344,"RT-QuIC",TRUE
"1943","RPLN",-3,12.3413566739606,6.5441284,17.1212121212121,0.0584070796460177,"RT-QuIC",TRUE
"O-39","RPLN",-3,10.7615740740741,4.9907408,20.457182320442,0.0488825872662211,"RT-QuIC",TRUE
"N",NA,-3,1.19031141868512,0.735871333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"1944","RPLN",-3,13.7723214285714,8.12202373333333,12.5222222222222,0.0798580301685892,"RT-QuIC",TRUE
"Y-18","RPLN",-3,7.29954954954955,3.74774773333333,15.8682170542636,0.063019052271617,"RT-QuIC",TRUE
"1905","RPLN",-3,8.86382978723404,4.33191493333333,13.8386524822695,0.0722613709160794,"RT-QuIC",TRUE
"B-167","RPLN",-3,10.2252631578947,4.5726316,15.4772727272727,0.0646108663729809,"RT-QuIC",TRUE
"B-227","RPLN",-3,1.15652173913043,0.472464,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RPLN",-3,14.1832946635731,9.0239752,15.0267489711934,0.0665479939750787,"RT-QuIC",TRUE
"1943","RPLN",-3,11.1038374717833,6.45297213333333,16.0539215686275,0.0622900763358779,"RT-QuIC",TRUE
"O-39","RPLN",-3,12.3248847926267,7.686636,18.1933333333333,0.0549651887138146,"RT-QuIC",TRUE
"P",NA,-3,10.280442804428,4.66666666666667,7.36333333333333,0.135808057944771,"Nano-QuIC",TRUE
"B-146","RAMALT",-2,8.86993603411514,3.00497506666667,17.4583333333333,0.0572792362768496,"Nano-QuIC",TRUE
"1945","RAMALT",-2,10.6061776061776,4.4607464,12.3022875816993,0.0812856953114623,"Nano-QuIC",TRUE
"B-112","RAMALT",-2,10.2919540229885,2.20076666666667,25.8928571428571,0.0386206896551724,"Nano-QuIC",TRUE
"B-121","RAMALT",-2,2.69807280513919,2.22127066666667,30.7738095238095,0.032495164410058,"Nano-QuIC",TRUE
"B-166","RAMALT",-2,10.7331975560081,3.77460973333333,14.3972868217054,0.0694575312962714,"Nano-QuIC",TRUE
"1901","RAMALT",-2,12.4988913525499,2.98891346666667,20.8189655172414,0.0480331262939959,"Nano-QuIC",TRUE
"1941","RAMALT",-2,11.5665137614679,3.4495412,18.1818181818182,0.055,"Nano-QuIC",TRUE
"1944","RAMALT",-2,11.1422845691383,3.84235133333333,9.59798994974874,0.104188481675393,"Nano-QuIC",TRUE
"Y-18","RAMALT",-2,8.44351464435147,2.10878653333333,22.1209677419355,0.045205978855268,"Nano-QuIC",TRUE
"B-167","RAMALT",-2,6.91106290672451,2.26174933333333,28.2045454545455,0.0354552780016116,"Nano-QuIC",TRUE
"B-227","RAMALT",-2,12.9504132231405,5.39393933333333,27.1785714285714,0.0367936925098555,"Nano-QuIC",TRUE
"P",NA,-3,8.16192170818505,4.5978648,7.66942909760589,0.130387801656862,"Nano-QuIC",TRUE
"B-146","RAMALT",-2,8.54526315789474,2.33543853333333,12.855421686747,0.077788191190253,"Nano-QuIC",TRUE
"1945","RAMALT",-2,10.6143410852713,3.92764853333333,14.4561403508772,0.0691747572815534,"Nano-QuIC",TRUE
"B-112","RAMALT",-2,2.79009433962264,2.35849066666667,25.125,0.0398009950248756,"Nano-QuIC",TRUE
"B-121","RAMALT",-2,3.91925465838509,2.17253333333333,28.92,0.0345781466113416,"Nano-QuIC",TRUE
"B-166","RAMALT",-2,10.3822937625755,2.37692826666667,16.9375,0.0590405904059041,"Nano-QuIC",TRUE
"1901","RAMALT",-2,5.52391799544419,2.235384,25.88,0.0386398763523957,"Nano-QuIC",TRUE
"1941","RAMALT",-2,9.274231678487,2.405044,19.9435483870968,0.0501415285078852,"Nano-QuIC",TRUE
"1944","RAMALT",-2,12.501968503937,2.30446186666667,17.15,0.0583090379008746,"Nano-QuIC",TRUE
"Y-18","RAMALT",-2,2.80421052631579,2.13614,32.2647058823529,0.0309936189608022,"Nano-QuIC",TRUE
"B-167","RAMALT",-2,6.1932059447983,2.22222266666667,29.1166666666667,0.0343445907269605,"Nano-QuIC",TRUE
"B-227","RAMALT",-2,10.6961770623742,3.444668,30.5,0.0327868852459016,"Nano-QuIC",TRUE
"P",NA,-3,7.96539162112933,4.17243466666667,6.05928853754941,0.165035877364644,"Nano-QuIC",TRUE
"B-146","RAMALT",-2,8.68152866242038,2.2505308,13.2604895104895,0.0754119973632169,"Nano-QuIC",TRUE
"1945","RAMALT",-2,11.0297619047619,4.1111112,13.1594202898551,0.0759911894273128,"Nano-QuIC",TRUE
"B-112","RAMALT",-2,4.7112676056338,2.28482,24.3888888888889,0.041002277904328,"Nano-QuIC",TRUE
"B-121","RAMALT",-2,9.3172268907563,2.15406133333333,26.75,0.0373831775700935,"Nano-QuIC",TRUE
"B-166","RAMALT",-2,8.55489021956088,2.62142386666667,24.5,0.0408163265306122,"Nano-QuIC",TRUE
"1901","RAMALT",-2,2.76869158878505,2.186916,24.9166666666667,0.040133779264214,"Nano-QuIC",TRUE
"1941","RAMALT",-2,11.2027334851936,3.3591496,17.4568965517241,0.0572839506172839,"Nano-QuIC",TRUE
"1944","RAMALT",-2,12.3489278752437,2.2664068,17.2941176470588,0.0578231292517007,"Nano-QuIC",TRUE
"Y-18","RAMALT",-2,2.76595744680851,2.102128,31.3571428571429,0.0318906605922551,"Nano-QuIC",TRUE
"B-167","RAMALT",-2,3.01918976545842,2.228856,28.7,0.0348432055749129,"Nano-QuIC",TRUE
"B-227","RAMALT",-2,10.5975855130785,2.91079813333333,31.3586956521739,0.0318890814558059,"Nano-QuIC",TRUE
"P",NA,-3,9.94444444444444,4.46990733333333,6.77537313432836,0.147593347284943,"Nano-QuIC",TRUE
"B-146","RAMALT",-2,9.08067940552017,2.2477,11.5428571428571,0.0866336633663366,"Nano-QuIC",TRUE
"1945","RAMALT",-2,10.9372549019608,3.87973853333333,15.5754716981132,0.0642035130224107,"Nano-QuIC",TRUE
"B-112","RAMALT",-2,2.7129840546697,2.15945333333333,26.9342105263158,0.0371275036638984,"Nano-QuIC",TRUE
"B-121","RAMALT",-2,3.15843621399177,2.10150933333333,30.625,0.0326530612244898,"Nano-QuIC",TRUE
"B-166","RAMALT",-2,14.7326530612245,2.9959184,16.5108695652174,0.0605661619486504,"Nano-QuIC",TRUE
"1901","RAMALT",-2,2.71428571428571,2.059524,28.5357142857143,0.0350438047559449,"Nano-QuIC",TRUE
"1941","RAMALT",-2,10.5864485981308,2.19626133333333,21.3,0.0469483568075117,"Nano-QuIC",TRUE
"1944","RAMALT",-2,12.636546184739,2.95850066666667,15.5606060606061,0.0642648490749756,"Nano-QuIC",TRUE
"Y-18","RAMALT",-2,6.83651804670913,2.01273866666667,21.1223404255319,0.0473432384789725,"Nano-QuIC",TRUE
"B-167","RAMALT",-2,5.07838983050847,2.14971733333333,29.25,0.0341880341880342,"Nano-QuIC",TRUE
"B-227","RAMALT",-2,10.6770833333333,2.39722226666667,30,0.0333333333333333,"Nano-QuIC",TRUE
"N",NA,-3,2.36245353159851,1.682776,21.1217948717949,0.0473444613050076,"Nano-QuIC",TRUE
"B-146","RAMALT",-3,11.4358452138493,3.63068573333333,6.88793103448276,0.145181476846058,"Nano-QuIC",TRUE
"1945","RAMALT",-3,12.6851851851852,4.340192,7.53289473684211,0.132751091703057,"Nano-QuIC",TRUE
"B-112","RAMALT",-3,10.4326530612245,3.94557813333333,10.3530927835052,0.0965894946477471,"Nano-QuIC",TRUE
"B-121","RAMALT",-3,10.2326043737575,4.14314106666667,9.62872340425532,0.103855927521821,"Nano-QuIC",TRUE
"B-166","RAMALT",-3,10.0868725868726,3.74774773333333,9.13732394366197,0.109441233140655,"Nano-QuIC",TRUE
"1901","RAMALT",-3,11.155737704918,3.77049173333333,8.53057553956835,0.117225384777567,"Nano-QuIC",TRUE
"1941","RAMALT",-3,10.1265060240964,3.77242306666667,9.97849462365591,0.100215517241379,"Nano-QuIC",TRUE
"1944","RAMALT",-3,10.3346228239845,4.10058026666667,7.96808510638298,0.125500667556742,"Nano-QuIC",TRUE
"Y-18","RAMALT",-3,10.3478260869565,3.541502,9.88054187192118,0.101209024055839,"Nano-QuIC",TRUE
"B-167","RAMALT",-3,10.5373737373737,4.15892253333333,10.1041666666667,0.0989690721649485,"Nano-QuIC",TRUE
"B-227","RAMALT",-3,2.95744680851064,1.58607333333333,20.25,0.0493827160493827,"Nano-QuIC",TRUE
"N",NA,-3,2.40566037735849,1.421384,18.6052631578947,0.0537482319660538,"Nano-QuIC",TRUE
"B-146","RAMALT",-3,13.9166666666667,4.53658533333333,8.84797297297297,0.113020236731577,"Nano-QuIC",TRUE
"1945","RAMALT",-3,10.4163346613546,3.95750333333333,8.66621621621622,0.115390612817714,"Nano-QuIC",TRUE
"B-112","RAMALT",-3,10.8181818181818,4.7488216,8.29107648725213,0.120611599897497,"Nano-QuIC",TRUE
"B-121","RAMALT",-3,10.0153256704981,3.4048532,10.8256302521008,0.0923733747331651,"Nano-QuIC",TRUE
"B-166","RAMALT",-3,10.9009900990099,4.24554453333333,9.11486486486486,0.109710896960712,"Nano-QuIC",TRUE
"1901","RAMALT",-3,9.78793774319066,4.3346304,10.0102040816327,0.0998980632008155,"Nano-QuIC",TRUE
"1941","RAMALT",-3,10.4880952380952,4.02910053333333,9.39154929577465,0.106478704259148,"Nano-QuIC",TRUE
"1944","RAMALT",-3,9.72075471698113,3.93962266666667,9.33333333333333,0.107142857142857,"Nano-QuIC",TRUE
"Y-18","RAMALT",-3,10.5108055009823,4.2226588,10.6780575539568,0.0936499915782382,"Nano-QuIC",TRUE
"B-167","RAMALT",-3,9.35037878787879,4.27525253333333,10.3257894736842,0.0968448952546001,"Nano-QuIC",TRUE
"B-227","RAMALT",-3,2.74468085106383,1.56802,21.9318181818182,0.0455958549222798,"Nano-QuIC",TRUE
"N",NA,-3,2.30313588850174,1.52380933333333,23.6346153846154,0.0423108218063466,"Nano-QuIC",TRUE
"B-146","RAMALT",-3,10.8225806451613,4.76075266666667,9.23979591836735,0.108227498619547,"Nano-QuIC",TRUE
"1945","RAMALT",-3,11.0208333333333,4.33611106666667,9.45137299771167,0.105804733369651,"Nano-QuIC",TRUE
"B-112","RAMALT",-3,11.9292929292929,4.91582493333333,10.1553191489362,0.0984705635868427,"Nano-QuIC",TRUE
"B-121","RAMALT",-3,11.6127167630058,3.92292866666667,9.87719298245614,0.101243339253996,"Nano-QuIC",TRUE
"B-166","RAMALT",-3,10.4285714285714,4.23166026666667,9.75,0.102564102564103,"Nano-QuIC",TRUE
"1901","RAMALT",-3,11.580121703854,4.96822186666667,9.81210191082803,0.101914962674456,"Nano-QuIC",TRUE
"1941","RAMALT",-3,10.6838966202783,4.57521533333333,9.32106598984772,0.107283866575902,"Nano-QuIC",TRUE
"1944","RAMALT",-3,10.8615384615385,4.63589746666667,8.28900709219858,0.120641711229947,"Nano-QuIC",TRUE
"Y-18","RAMALT",-3,9.93675889328063,4.18181826666667,10.5648148148148,0.0946538124452235,"Nano-QuIC",TRUE
"B-167","RAMALT",-3,9.32748538011696,3.80766733333333,10.462543554007,0.0955790525351761,"Nano-QuIC",TRUE
"B-227","RAMALT",-3,2.89147286821705,1.47545186666667,20.2983870967742,0.0492649980135082,"Nano-QuIC",TRUE
"N",NA,-3,2.20277296360485,1.374928,25.2307692307692,0.0396341463414634,"Nano-QuIC",TRUE
"B-146","RAMALT",-3,11.1124744376278,4.71710973333333,9.41694772344013,0.106191520795093,"Nano-QuIC",TRUE
"1945","RAMALT",-3,11.2337398373984,3.8807588,10.045,0.0995520159283226,"Nano-QuIC",TRUE
"B-112","RAMALT",-3,11.5501022494888,4.275392,9.88247863247863,0.101189189189189,"Nano-QuIC",TRUE
"B-121","RAMALT",-3,8.75,3.94010413333333,11.1239495798319,0.0898961284230406,"Nano-QuIC",TRUE
"B-166","RAMALT",-3,11.35625,4.3944444,8.57594936708861,0.116605166051661,"Nano-QuIC",TRUE
"1901","RAMALT",-3,11.0843373493976,3.69210173333333,10.5489690721649,0.094795993159052,"Nano-QuIC",TRUE
"1941","RAMALT",-3,9.60588235294118,3.66274506666667,9.57707774798928,0.104415984323606,"Nano-QuIC",TRUE
"1944","RAMALT",-3,10.1581027667984,4.44795786666667,8.98096446700508,0.111346615797654,"Nano-QuIC",TRUE
"Y-18","RAMALT",-3,10.088,4.33866666666667,8.69870410367171,0.11495965238982,"Nano-QuIC",TRUE
"B-167","RAMALT",-3,9.85992217898833,4.4020752,10.9856115107914,0.0910281597904388,"Nano-QuIC",TRUE
"B-227","RAMALT",-3,2.83111954459203,1.356104,20.554347826087,0.0486515071390798,"Nano-QuIC",TRUE
"P",NA,-3,9.32428765264586,4.3744912,8.0754593175853,0.123831965548062,"Nano-QuIC",TRUE
"1904","RAMALT",-2,9.17310443490701,2.67048173333333,21.6453287197232,0.0461993445767724,"Nano-QuIC",TRUE
"1943","RAMALT",-2,3,2.26157466666667,26.7333333333333,0.0374064837905237,"Nano-QuIC",TRUE
"O-39","RAMALT",-2,10.0685805422648,3.57044133333333,9.58647798742138,0.10431359685091,"Nano-QuIC",TRUE
"1942","RPLN",-2,12.5230125523013,4.1450488,13.5494505494505,0.0738037307380373,"Nano-QuIC",TRUE
"B-146","RPLN",-2,9.1830985915493,2.6937924,14.9404761904762,0.0669322709163347,"Nano-QuIC",TRUE
"1945","RPLN",-2,9.70412517780939,3.27358933333333,9.9537037037037,0.10046511627907,"Nano-QuIC",TRUE
"B-112","RPLN",-2,8.82743362831858,3.6637168,12.5734042553191,0.0795329554107793,"Nano-QuIC",TRUE
"B-121","RPLN",-2,8.64234620886981,3.79971386666667,13.8023255813953,0.0724515585509688,"Nano-QuIC",TRUE
"B-166","RPLN",-2,16.3391053391053,13.0639730666667,11.2509090909091,0.0888817065287654,"Nano-QuIC",TRUE
"1901","RPLN",-2,10.5474006116208,4.7135576,10.9269230769231,0.0915170714537135,"Nano-QuIC",TRUE
"1941","RPLN",-2,10.2212389380531,3.6361848,11.5241935483871,0.0867739678096571,"Nano-QuIC",TRUE
"P",NA,-3,9.13854595336077,3.59579333333333,8.78166666666667,0.113873600303663,"Nano-QuIC",TRUE
"1904","RAMALT",-2,8.24011299435028,2.51224106666667,12.8216783216783,0.0779929097354786,"Nano-QuIC",TRUE
"1943","RAMALT",-2,2.84364261168385,2.490264,25.75,0.0388349514563107,"Nano-QuIC",TRUE
"O-39","RAMALT",-2,9.25356576862124,3.03645013333333,7.77477477477477,0.128621089223638,"Nano-QuIC",TRUE
"1942","RPLN",-2,9.08378378378378,2.4144144,9.38888888888889,0.106508875739645,"Nano-QuIC",TRUE
"B-146","RPLN",-2,8.83513097072419,1.77092933333333,15.6370967741935,0.0639504899432697,"Nano-QuIC",TRUE
"1945","RPLN",-2,9.93892045454546,4.8257576,8.84375,0.113074204946996,"Nano-QuIC",TRUE
"B-112","RPLN",-2,8.94176136363636,4.46780306666667,11.0565476190476,0.0904441453566622,"Nano-QuIC",TRUE
"B-121","RPLN",-2,12.2605729877217,6.89586186666667,11.7959459459459,0.0847748883033566,"Nano-QuIC",TRUE
"B-166","RPLN",-2,14.7635605006954,13.9304589333333,9.97,0.100300902708124,"Nano-QuIC",TRUE
"1901","RPLN",-2,6.23988439306358,1.626204,18.4814814814815,0.0541082164328657,"Nano-QuIC",TRUE
"1941","RPLN",-2,6.27809798270893,2.27281466666667,9.68712574850299,0.103229794467625,"Nano-QuIC",TRUE
"P",NA,-3,8.83510638297872,3.49113466666667,8.00917431192661,0.124856815578465,"Nano-QuIC",TRUE
"1904","RAMALT",-2,7.90987124463519,2.1592752,22.9285714285714,0.043613707165109,"Nano-QuIC",TRUE
"1943","RAMALT",-2,2.76470588235294,2.42214533333333,24.75,0.0404040404040404,"Nano-QuIC",TRUE
"O-39","RAMALT",-2,9.4258064516129,4.01075266666667,8.95320855614973,0.111691802299537,"Nano-QuIC",TRUE
"1942","RPLN",-2,7.32863187588152,1.66807733333333,13.3690476190476,0.07479964381122,"Nano-QuIC",TRUE
"B-146","RPLN",-2,10.5911251980983,2.26307453333333,13.4565217391304,0.074313408723748,"Nano-QuIC",TRUE
"1945","RPLN",-2,8.73033707865168,4.45505626666667,9.89042553191489,0.101107884263741,"Nano-QuIC",TRUE
"B-112","RPLN",-2,11.1085164835165,7.57142853333333,9.76855895196507,0.102369244523916,"Nano-QuIC",TRUE
"B-121","RPLN",-2,12.8290013679891,7.5585956,10.5636200716846,0.0946645177708033,"Nano-QuIC",TRUE
"B-166","RPLN",-2,16.8395061728395,16.0585277333333,8.44108280254777,0.118468213544614,"Nano-QuIC",TRUE
"1901","RPLN",-2,2.64139941690962,1.55685066666667,26.5961538461538,0.0375994215473608,"Nano-QuIC",TRUE
"1941","RPLN",-2,7.46524822695035,2.2846336,10.0627413127413,0.0993764988009592,"Nano-QuIC",TRUE
"P",NA,-3,7.64238410596027,3.4860928,9.2589928057554,0.108003108003108,"Nano-QuIC",TRUE
"1904","RAMALT",-2,9.10413694721826,2.1949596,12.13,0.0824402308326463,"Nano-QuIC",TRUE
"1943","RAMALT",-2,2.78438030560272,2.43350266666667,25.9423076923077,0.0385470719051149,"Nano-QuIC",TRUE
"O-39","RAMALT",-2,9.96590909090909,3.28571426666667,10.8490099009901,0.0921743098334474,"Nano-QuIC",TRUE
"1942","RPLN",-2,8.81893004115226,1.60036533333333,7.47361809045226,0.133804000672382,"Nano-QuIC",TRUE
"B-146","RPLN",-2,5.74173228346457,1.78267733333333,23.4891304347826,0.042572882924572,"Nano-QuIC",TRUE
"1945","RPLN",-2,8.28755364806867,4.92894613333333,9.49717514124294,0.105294467578822,"Nano-QuIC",TRUE
"B-112","RPLN",-2,12.1073446327684,8.39359693333333,9.87822878228782,0.101232723197609,"Nano-QuIC",TRUE
"B-121","RPLN",-2,5.40326975476839,1.55676666666667,11.3204225352113,0.0883359253499222,"Nano-QuIC",TRUE
"B-166","RPLN",-2,10.0720108695652,7.17028986666667,8.25955414012739,0.121071910545595,"Nano-QuIC",TRUE
"1901","RPLN",-2,8.13276836158192,1.86817333333333,26.4615384615385,0.0377906976744186,"Nano-QuIC",TRUE
"1941","RPLN",-2,7.20341394025605,2.50924613333333,9.59661016949152,0.10420346167432,"Nano-QuIC",TRUE
"N",NA,-3,2.27080394922426,1.44992933333333,23.7136363636364,0.042169829403872,"Nano-QuIC",TRUE
"1904","RAMALT",-3,8.22857142857143,4.46716786666667,7.07296849087894,0.141383352872216,"Nano-QuIC",TRUE
"1943","RAMALT",-3,7.96987087517934,4.11860346666667,8.25386996904025,0.121155288822206,"Nano-QuIC",TRUE
"O-39","RAMALT",-3,10.6432748538012,3.69980506666667,7.79457364341085,0.128294380905022,"Nano-QuIC",TRUE
"1942","RPLN",-3,9.17806267806268,2.91737893333333,8.87058823529412,0.112732095490716,"Nano-QuIC",TRUE
"B-146","RPLN",-3,11.0936599423631,3.15081653333333,9.1404282115869,0.109404064760593,"Nano-QuIC",TRUE
"1945","RPLN",-3,7.58561151079137,3.43213426666667,9.23476702508961,0.108286435086357,"Nano-QuIC",TRUE
"B-112","RPLN",-3,9.58414464534075,3.60500693333333,9.5,0.105263157894737,"Nano-QuIC",TRUE
